Name,Rating
Initial D Battle Stage,7.59
Initial D: Project D to the Next Stage - Project D e Mukete,7.59
Junjou Romantica 3,7.59
Kamonohashi Ron no Kindan Suiri 2nd Season,7.59
Katsute Mahou Shoujo to Aku wa Tekitai shiteita.,7.59
Kekkai Sensen,7.59
Kekkaishi,7.59
Kuroko no Basket: Mou Ikkai Yarimasen ka,7.59
Mahoujin Guruguru,7.59
Meitantei Conan: Kuro no Soshiki to Taiketsu no Rekishi,7.59
Persona 3 the Movie 3: Falling Down,7.59
Prison School,7.59
Re:Zero kara Hajimeru Isekai Seikatsu - Hyouketsu no Kizuna,7.59
Shin Tennis no Oujisama vs. Genius 10,7.59
Shinigami Bocchan to Kuro Maid,7.59
Tensura Nikki: Tensei shitara Slime Datta Ken,7.59
Toaru Hikuushi e no Tsuioku,7.59
Top wo Nerae 2! Diebuster,7.59
Uchuu Kyoudai: Number Zero,7.59
Uma Musume: Pretty Derby Season 3,7.59
Yahari Ore no Seishun Love Comedy wa Machigatteiru. OVA,7.59
Asobi Asobase Specials,7.6
Chrno Crusade,7.6
Da Wang Rao Ming 2,7.6
Digimon Adventure Movie,7.6
Dragon Ball Z Movie 12: Fukkatsu no Fusion!! Gokuu to Vegeta,7.6
Fairy Tail: Final Series,7.6
Fate/Grand Order: Shinsei Entaku Ryouiki Camelot 2 - Paladin; Agateram,7.6
Feng Ling Yu Xiu 2nd Season,7.6
Free! Dive to the Future,7.6
Hellsing: Digest for Freaks,7.6
Hibike! Euphonium Movie 1: Kitauji Koukou Suisougaku-bu e Youkoso,7.6
Jigoku Shoujo,7.6
Jigoku Shoujo Mitsuganae,7.6
Kareshi Kanojo no Jijou,7.6
Kimitachi wa Dou Ikiru ka,7.6
Manga de Wakaru! Fate/Grand Order,7.6
Nurarihyon no Mago,7.6
Ongaku,7.6
Shoujo☆Kageki Revue Starlight: Rondo Rondo Rondo,7.6
Tegamibachi,7.6
White Album 2,7.6
Yama no Susume Third Season,7.6
Aikatsu Stars!,7.61
Blood+,7.61
D4DJ First Mix,7.61
Di Yi Xulie,7.61
Digimon Adventure tri. 3: Kokuhaku,7.61
Doraemon Movie 26: Nobita no Kyouryuu 2006,7.61
Eikoku Koi Monogatari Emma,7.61
Free! Eternal Summer,7.61
Fune wo Amu,7.61
Fushigi Yuugi,7.61
Gabriel DropOut Specials,7.61
Gakkougurashi!,7.61
Hakkenden: Touhou Hakken Ibun 2nd Season,7.61
High School Fleet Movie,7.61
Huyao Xiao Hongniang: Yue Hong,7.61
Jungle wa Itsumo Hare nochi Guu Final,7.61
Juubee Ninpuuchou,7.61
K: Seven Stories Movie 5 - Memory of Red - Burn,7.61
"Kimi to, Nami ni Noretara",7.61
Kino no Tabi: The Beautiful World - The Animated Series,7.61
Kishibe Rohan wa Ugokanai,7.61
Love Live! Sunshine!! The School Idol Movie: Over the Rainbow,7.61
Mahou Shoujo Lyrical Nanoha StrikerS,7.61
Master Keaton,7.61
Ojamajo Carnival!!,7.61
Owari no Seraph: Nagoya Kessen-hen,7.61
Persona 3 the Movie 2: Midsummer Knight's Dream,7.61
Piano no Mori,7.61
Puparia,7.61
R.O.D: Read or Die,7.61
Rozen Maiden: Träumend,7.61
Rurouni Kenshin: Meiji Kenkaku Romantan (2023),7.61
Senki Zesshou Symphogear AXZ,7.61
Shen Lan Qi Yu Wushuang Zhu: Tianmo Pian,7.61
Shingeki no Bahamut: Genesis,7.61
Shingeki no Kyojin: The Final Season Specials,7.61
Shinigami Bocchan to Kuro Maid 2nd Season,7.61
Soukyuu no Fafner: Dead Aggressor - Exodus Part 2,7.61
Tenchi Muyou! Ryououki,7.61
Tenchi Muyou! Ryououki 2nd Season,7.61
The iDOLM@STER,7.61
The iDOLM@STER Movie: Kagayaki no Mukougawa e!,7.61
Tonikaku Kawaii 2nd Season,7.61
Utawarerumono,7.61
AKB0048: Next Stage,7.62
Aggressive Retsuko,7.62
Bishoujo Senshi Sailor Moon SuperS,7.62
Bleach Movie 4: Jigoku-hen,7.62
Break Blade Movie 1: Kakusei no Toki,7.62
Diamond no Ace: Second Season OVA,7.62
Flip Flappers,7.62
Free!: FrFr - Short Movie,7.62
Genshiken OVA,7.62
Gensou Mangekyou: The Memories of Phantasm,7.62
Heion Sedai no Idaten-tachi,7.62
Hirogaru Sky! Precure,7.62
Ichigo Mashimaro,7.62
K: Missing Kings,7.62
Konnichiwa Anne: Before Green Gables,7.62
Koyomimonogatari,7.62
Kyou kara Maou!,7.62
Kyoukai no Kanata: Shinonome,7.62
Layton Kyouju to Eien no Utahime,7.62
Lupin III,7.62
Maria-sama ga Miteru: Haru,7.62
Mashle,7.62
Meitantei Conan Movie 09: Suihei Senjou no Strategy Recap,7.62
Meitantei Conan: Conan vs. Kid - Shark & Jewel,7.62
Nanatsu no Taizai,7.62
Orange,7.62
Osomatsu-san 2nd Season,7.62
Sasaki to Miyano: Koi ni Kizuku Mae no Chotto Shita Hanashi.,7.62
Seikai no Monshou,7.62
Seikai no Senki III,7.62
Sekaiichi Hatsukoi,7.62
Servant x Service,7.62
Sexy Commando Gaiden: Sugoi yo!! Masaru-san,7.62
Slam Dunk: Hoero Basketman-damashii! Hanamichi to Rukawa no Atsuki Natsu,7.62
Tamayura: Sotsugyou Shashin Part 1 - Kizashi,7.62
Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san,7.62
Trapp Ikka Monogatari,7.62
Uchuu Senkan Yamato 2202: Ai no Senshi-tachi,7.62
Yi Nian Yong Heng 3rd Season,7.62
Ao Haru Ride,7.63
Bokura wa Minna Kawai-sou: Hajimete no,7.63
Bounen no Xamdou,7.63
Cardcaptor Sakura Movie 1,7.63
Daa! Daa! Daa!,7.63
Doraemon Movie 07: Nobita to Tetsujin Heidan,7.63
Doraemon Movie 27: Nobita no Shin Makai Daibouken - 7-nin no Mahoutsukai,7.63
Genshiken,7.63
Heartcatch Precure! Movie: Hana no Miyako de Fashion Show... desu ka!?,7.63
Inuyashiki,7.63
Kidou Senshi Gundam SEED Freedom,7.63
Kimagure Orange☆Road: Ano Hi ni Kaeritai,7.63
Nejimaki Seirei Senki: Tenkyou no Alderamin,7.63
Overlord Movie 1: Fushisha no Ou,7.63
Poyopoyo Kansatsu Nikki,7.63
Ranma ½ Super,7.63
"Saikyou no Shienshoku ""Wajutsushi"" de Aru Ore wa Sekai Saikyou Clan wo Shitagaeru",7.63
Shingeki no Kyojin Season 3 Specials,7.63
Sidonia no Kishi,7.63
Tensei shitara Slime Datta Ken Movie: Guren no Kizuna-hen,7.63
Tong Ling Fei,7.63
Yama no Susume: Next Summit,7.63
Yowamushi Pedal: New Generation,7.63
30-sai made Doutei dato Mahoutsukai ni Nareru Rashii,7.64
5-toubun no Hanayome,7.64
Aggressive Retsuko (ONA),7.64
Arashi no Yoru ni,7.64
Dakaretai Otoko 1-i ni Odosarete Imasu. Movie: Spain-hen,7.64
Date A Bullet: Nightmare or Queen,7.64
Digimon Tamers,7.64
Drifters: Special Edition,7.64
Full Metal Panic! The Second Raid: Wari to Hima na Sentaichou no Ichinichi,7.64
Gakuen Alice,7.64
Hachimitsu to Clover Specials,7.64
Kami nomi zo Shiru Sekai,7.64
Kidou Senshi Gundam Unicorn RE:0096,7.64
Machikado Mazoku,7.64
Mahou Shoujo ni Akogarete,7.64
Minami-ke,7.64
Minami-ke Tadaima,7.64
Nezha Zhi Mo Tong Jiang Shi,7.64
Pandora Hearts,7.64
Princess Principal: Crown Handler Movie 3,7.64
Psycho-Pass Movie: Providence,7.64
Rokuhou-dou Yotsuiro Biyori,7.64
Shixiong A Shixiong,7.64
Sugar Apple Fairy Tale Part 2,7.64
Tokyo Revengers: Seiya Kessen-hen,7.64
Working!!,7.64
Akebi-chan no Sailor-fuku,7.65
Ansatsu Kyoushitsu: Kagaijugyou-hen,7.65
Arslan Senki (TV),7.65
Bokura wa Minna Kawai-sou,7.65
Chibi Maruko-chan,7.65
Code Geass: Hangyaku no Lelouch II - Handou,7.65
Dekiru Neko wa Kyou mo Yuuutsu,7.65
Doupo Cangqiong 2nd Season,7.65
Evangelion Movie 3: Q,7.65
Fairy Tail (2014),7.65
Giovanni no Shima,7.65
Hai to Gensou no Grimgar,7.65
Hanma Baki: Son of Ogre,7.65
Jujutsu Kaisen 2nd Season Recaps,7.65
Kengan Ashura Season 2,7.65
Kimi to Boku.,7.65
Kitarou Tanjou: Gegege no Nazo,7.65
Kuroko no Basket NG-shuu,7.65
Kuroshitsuji,7.65
Meitantei Conan Movie 10: Tantei-tachi no Requiem Recap,7.65
Mitsudomoe Zouryouchuu!,7.65
Mob Psycho 100: Dai Ikkai Rei toka Soudansho Ian Ryokou - Kokoro Mitasu Iyashi no Tabi,7.65
Natsume Yuujinchou: Nyanko-sensei to Hajimete no Otsukai,7.65
Non Non Biyori: Okinawa e Ikukoto ni Natta,7.65
Seikai no Senki,7.65
Seto no Hanayome,7.65
Shin Mazinger Shougeki! Z-hen,7.65
Shirobako Movie,7.65
Toaru Kagaku no Railgun,7.65
Tondemo Skill de Isekai Hourou Meshi,7.65
Tsuritama,7.65
Yuuki Yuuna wa Yuusha de Aru: Yuusha no Shou,7.65
ACCA: 13-ku Kansatsu-ka,7.66
Aoi Bungaku Series,7.66
Binbougami ga!,7.66
Bungou Stray Dogs: Hitori Ayumu,7.66
Cardcaptor Sakura: Clear Card-hen,7.66
Doupo Cangqiong Specials,7.66
Durarara!!x2 Shou: Watashi no Kokoro wa Nabe Moyou,7.66
Free! Movie 2: Timeless Medley - Yakusoku,7.66
Gokinjo Monogatari,7.66
Hanhua Riji 3rd Season,7.66
Hayate no Gotoku!!,7.66
Initial D Battle Stage 2,7.66
Kindaichi Shounen no Jikenbo Returns 2nd Season,7.66
Love Live! Nijigasaki Gakuen School Idol Doukoukai 2nd Season,7.66
Luo Xiao Hei Zhan Ji: Zhongsheng Zhi Men,7.66
Meitantei Conan Movie 17: Zekkai no Private Eye,7.66
Mousou Dairinin,7.66
Oniichan wa Oshimai!,7.66
Pokemon Movie 01: Mewtwo no Gyakushuu,7.66
Rurouni Kenshin DVD-BOX Special Ending,7.66
Shoujo☆Kageki Revue Starlight,7.66
Shuumatsu Nani Shitemasu ka? Isogashii desu ka? Sukutte Moratte Ii desu ka?,7.66
Tenkuu no Escaflowne,7.66
3D Kanojo: Real Girl 2nd Season,7.67
Baka to Test to Shoukanjuu Ni!,7.67
Break Blade Movie 6: Doukoku no Toride,7.67
Cheng He Titong,7.67
Chi's Sweet Home,7.67
Doupo Cangqiong: Yuanqi,7.67
Ichigo Mashimaro OVA,7.67
InuYasha Movie 2: Kagami no Naka no Mugenjou,7.67
Kami nomi zo Shiru Sekai: Tenri-hen,7.67
Kanojo to Kanojo no Neko: Everything Flows,7.67
Kengan Ashura Part 2,7.67
Kino no Tabi: The Beautiful World - Byouki no Kuni - For You,7.67
Kuroko no Basket 3rd Season NG-shuu,7.67
Macross F: Close Encounter - Deculture Edition,7.67
Mahouka Koukou no Rettousei: Tsuioku-hen,7.67
Princess Principal,7.67
Rilakkuma to Kaoru-san,7.67
Saint Seiya: Meiou Hades Juuni Kyuu-hen - Yomigaerishi Gold Saint-tachi no Shinwa,7.67
Shin Kidou Senki Gundam Wing,7.67
Shoujo Kakumei Utena: Adolescence Mokushiroku,7.67
Soukou Kihei Votoms,7.67
Space Cobra,7.67
Tsurune: Kazemai Koukou Kyuudou-bu,7.67
Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou,7.67
Aria the Animation,7.68
Bai Yao Pu 3rd Season,7.68
D.Gray-man Hallow,7.68
Date A Live V,7.68
"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",7.68
Hakuouki Movie 2: Shikon Soukyuu,7.68
Hourou Musuko,7.68
Ichigo Mashimaro Encore,7.68
Isekai Shokudou 2,7.68
Junjou Romantica 2,7.68
Junjou Romantica OVA,7.68
Karakai Jouzu no Takagi-san,7.68
Kidou Senshi Gundam: Gyakushuu no Char,7.68
Kill la Kill Specials,7.68
Koutetsujou no Kabaneri Movie 3: Unato Kessen,7.68
Little Busters! EX,7.68
Love Live! Superstar!! 2nd Season,7.68
Luo Xiao Hei Zhan Ji,7.68
Meitantei Conan Movie 21: Karakurenai no Love Letter,7.68
Naruto: Shippuuden Movie 6 - Road to Ninja,7.68
Princess Sara,7.68
Seitokai Yakuindomo*,7.68
Tensei shitara Slime Datta Ken 3rd Season,7.68
Uchuu Kaizoku Captain Herlock,7.68
Ani ni Tsukeru Kusuri wa Nai! 3,7.69
Asagao to Kase-san.,7.69
BanG Dream! Film Live,7.69
Bishoujo Senshi Sailor Moon S: Kaguya-hime no Koibito,7.69
Doupo Cangqiong 2nd Season Specials,7.69
Fruits Basket,7.69
Hakumei to Mikochi,7.69
Hanasakeru Seishounen,7.69
IDOLiSH7,7.69
Kakushigoto Movie,7.69
Kidou Keisatsu Patlabor: On Television,7.69
Kui Cheng Shoufu Cong Youxi Kaishi,7.69
Kyousou Giga (TV),7.69
Muumindani no Suisei,7.69
New Game!!,7.69
Nurarihyon no Mago OVA,7.69
Oomuro-ke: Dear Friends,7.69
Overlord Movie 2: Shikkoku no Eiyuu,7.69
Pokemon Concierge,7.69
Shigatsu wa Kimi no Uso: Moments,7.69
Sword Art Online: Progressive Movie - Kuraki Yuuyami no Scherzo,7.69
The iDOLM@STER Cinderella Girls: U149,7.69
Tiger & Bunny Movie 2: The Rising,7.69
Wu Dong Qian Kun 2nd Season,7.69
Xing Yu Siwan Nian,7.69
"Yuru Yuri,",7.69
Ai no Utagoe wo Kikasete,7.7
Bakuten!! Movie,7.7
BanG Dream! Garupa☆Pico Fever!,7.7
Break Blade Movie 2: Ketsubetsu no Michi,7.7
Chuunibyou demo Koi ga Shitai!,7.7
Dragon Ball Kai (2014),7.7
Gekkan Shoujo Nozaki-kun Specials,7.7
Haikyuu!! Lev Genzan!,7.7
Joshikousei no Mudazukai,7.7
Keroro Gunsou,7.7
"Kobayashi-san Chi no Maid Dragon: Valentine, Soshite Onsen! - Amari Kitai Shinaide Kudasai",7.7
Kuroko no Basket 2nd Season NG-shuu,7.7
Macross Plus Movie Edition,7.7
Meitantei Conan Movie 16: 11-ninme no Striker,7.7
Monsters: Ippyaku Sanjou Hiryuu Jigoku,7.7
One Piece: Episode of Sabo - 3 Kyoudai no Kizuna Kiseki no Saikai to Uketsugareru Ishi,7.7
One Punch Man Specials,7.7
One Punch Man: Road to Hero,7.7
Princess Principal: Crown Handler Movie 2,7.7
Psycho-Pass Movie,7.7
School Rumble: Ichi Gakki Hoshuu,7.7
Tetsuwan Birdy Decode:02,7.7
Uramichi Oniisan,7.7
Watashi no Ashinaga Ojisan,7.7
Xiehou Ta de Shaonu Shidai,7.7
"Akagami no Shirayuki-hime: Nandemonai Takaramono, Kono Page",7.71
Arakawa Under the Bridge x Bridge,7.71
BanG Dream! 5th Anniversary Animation: CiRCLE Thanks Party!,7.71
BanG Dream! Movie: Episode of Roselia - I: Yakusoku,7.71
Berserk: Ougon Jidai-hen I - Haou no Tamago,7.71
Boku no Kokoro no Yabai Yatsu: Twi-Yaba,7.71
Chi's Sweet Home: Atarashii Ouchi,7.71
Daicon Opening Animations,7.71
Death Note: Rewrite,7.71
Doraemon (2005),7.71
Enen no Shouboutai,7.71
Final Fantasy VII: Advent Children,7.71
"Gate: Jieitai Kanochi nite, Kaku Tatakaeri Part 2",7.71
Hibike! Euphonium: Ensemble Contest-hen,7.71
Jinrui wa Suitai Shimashita,7.71
Macross Plus,7.71
Noragami OVA,7.71
Psycho-Pass: Sinners of the System Case.3 - Onshuu no Kanata ni＿＿,7.71
Rozen Maiden: Ouvertüre,7.71
Sidonia no Kishi: Daikyuu Wakusei Seneki,7.71
Tegamibachi Reverse,7.71
Tenshi no Tamago,7.71
Tsuki ga Michibiku Isekai Douchuu,7.71
Urusei Yatsura,7.71
Ushiro no Shoumen Daare,7.71
Xingchen Bian: Po Tian Mi Ju,7.71
Yamato Nadeshiko Shichihenge♥,7.71
Yao Shen Ji 7th Season,7.71
Bishoujo Senshi Sailor Moon R: The Movie,7.72
Black Jack,7.72
"Doukyonin wa Hiza, Tokidoki, Atama no Ue.",7.72
Girls & Panzer: Kore ga Hontou no Anzio-sen desu!,7.72
Hataraku Maou-sama!,7.72
Hidamari Sketch x 365 Specials,7.72
Isekai no Seikishi Monogatari,7.72
Kageki Shoujo!!,7.72
Kyou kara Maou! 3rd Series,7.72
Kyoukai no Kanata,7.72
Kyoukai no Kanata Movie 1: I'll Be Here - Kako-hen,7.72
Memories,7.72
Migi to Dali,7.72
Mujin Wakusei Survive,7.72
Neko no Ongaeshi,7.72
Ojamajo Doremi Dokkaan!,7.72
Shiki,7.72
Slayers,7.72
Tomodachi Game,7.72
Tonikaku Kawaii: Seifuku,7.72
Uchuu Senkan Yamato 2199: Hoshimeguru Hakobune,7.72
Ueki no Housoku,7.72
Aggressive Retsuko (ONA) 2nd Season,7.73
Ani ni Tsukeru Kusuri wa Nai! 2,7.73
BanG Dream! Garupa☆Pico: Oomori,7.73
Bishoujo Senshi Sailor Moon R,7.73
Change!! Getter Robo: Sekai Saigo no Hi,7.73
Claymore,7.73
Dragon Quest: Dai no Daibouken (2020),7.73
Fate/Grand Carnival,7.73
Free! Movie 3: Road to the World - Yume,7.73
Hug tto! Precure♡Futari wa Precure Movie: All Stars Memories,7.73
Kino no Tabi: The Beautiful World - Nanika wo Suru Tame ni - Life Goes On.,7.73
Kokoro Connect,7.73
Koukaku Kidoutai: Stand Alone Complex - Solid State Society 3D,7.73
Meitantei Conan Movie 19: Gouka no Himawari,7.73
Panty & Stocking with Garterbelt,7.73
Pokemon: The Origin,7.73
Ranma ½ OVA,7.73
Shaman King,7.73
Shin Kidou Senki Gundam Wing: Endless Waltz,7.73
Tantei Gakuen Q,7.73
Toshokan Sensou: Kakumei no Tsubasa,7.73
Watashi no Shiawase na Kekkon,7.73
"Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan: Dakara, Shishunki wa Owarazu ni, Seishun wa Tsuzuiteiku.",7.73
BanG Dream! Garupa☆Pico,7.74
Bishoujo Senshi Sailor Moon,7.74
Bishoujo Senshi Sailor Moon Eternal Movie 2,7.74
Colorful (Movie),7.74
Da Zhu Zai Nian Fan,7.74
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Shin Shou - Meikyuu-hen,7.74
Fanren Xiu Xian Chuan,7.74
Fate/Grand Order: Shuukyoku Tokuiten - Kani Jikan Shinden Solomon,7.74
Free! Movie 4: The Final Stroke - Zenpen,7.74
Free! Take Your Marks,7.74
Genshiken 2,7.74
Ghost Hunt,7.74
Golden Time,7.74
Grisaia no Rakuen,7.74
Gundam Build Fighters,7.74
Higashi no Eden,7.74
Inazuma Eleven,7.74
InuYasha: Kuroi Tessaiga,7.74
JoJo no Kimyou na Bouken: Phantom Blood,7.74
Kidou Senshi Gundam SEED,7.74
Kimi no Koto ga Daidaidaidaidaisuki na 100-nin no Kanojo,7.74
Kuroko no Basket Movie 1: Winter Cup - Kage to Hikari,7.74
Little Witch Academia: Mahoujikake no Parade,7.74
Mairimashita! Iruma-kun,7.74
Master Keaton OVA,7.74
Saiyuuki Reload: Burial,7.74
Shokugeki no Souma: Shin no Sara,7.74
Tamayura: Sotsugyou Shashin Part 2 - Hibiki,7.74
Udon no Kuni no Kiniro Kemari,7.74
Charlotte,7.75
City Hunter '91,7.75
Date A Live IV,7.75
Devilman: Crybaby,7.75
Gakkou no Kaidan,7.75
Gakuen Babysitters Special,7.75
High Score Girl,7.75
Huangjin Tingyuan: Dongri Li de Xinnian Yuanwang,7.75
Kidou Senshi Gundam III: Meguriai Sora-hen,7.75
Kubikiri Cycle: Aoiro Savant to Zaregotozukai,7.75
Kumichou Musume to Sewagakari,7.75
Kuroko no Basket: Last Game NG-shuu,7.75
Liang Bu Yi,7.75
Lucky☆Star,7.75
Lupin III vs. Meitantei Conan,7.75
Maria-sama ga Miteru 4th,7.75
Meitantei Conan OVA 10: Kid in Trap Island,7.75
Monogatari Series: Off & Monster Season - Zankoku Douwa: Utsukushi-hime,7.75
Overlord II,7.75
Princess Connect! Re:Dive Season 2,7.75
Saraiya Goyou,7.75
Seishun Buta Yarou wa Odekake Sister no Yume wo Minai,7.75
Seitokai Yakuindomo OVA,7.75
Sekaiichi Hatsukoi: Valentine-hen,7.75
Shiki Specials,7.75
"Tadaima, Okaeri",7.75
Taiyou no Ko Esteban,7.75
Wind Breaker,7.75
Xingchen Bian 5th Season,7.75
Akagami no Shirayuki-hime,7.76
Bishoujo Senshi Sailor Moon Crystal Season III,7.76
Cardcaptor Sakura: Clear Card-hen Prologue - Sakura to Futatsu no Kuma,7.76
Dragon Ball Kai,7.76
Edogawa Conan Shissou Jiken: Shijou Saiaku no Futsukakan,7.76
Gochuumon wa Usagi desu ka?? Sing for You,7.76
Hadashi no Gen,7.76
Hibike! Euphonium Movie 3: Chikai no Finale,7.76
Hidamari Sketch x SP,7.76
Kara no Kyoukai Movie 2: Satsujin Kousatsu (Zen),7.76
Kidou Senshi Gundam,7.76
Kimi no Iro,7.76
Kuroko no Basket Movie 2: Winter Cup - Namida no Saki e,7.76
Love Live! School Idol Project 2nd Season,7.76
Lupin the Third: Mine Fujiko to Iu Onna,7.76
Madogiwa no Totto-chan,7.76
Mahoutsukai no Yome Season 2,7.76
Meitantei Conan Movie 24: Hiiro no Dangan,7.76
Saenai Heroine no Sodatekata ♭,7.76
Saint Seiya,7.76
Saint Seiya: Meiou Hades Meikai-hen,7.76
Tentai Senshi Sunred,7.76
Texhnolyze,7.76
Tianbao Fuyao Lu 2nd Season,7.76
Tomo-chan wa Onnanoko!,7.76
Tonikaku Kawaii: Joshikou-hen,7.76
Zan Sayonara Zetsubou Sensei Bangaichi,7.76
Zom 100: Zombie ni Naru made ni Shitai 100 no Koto,7.76
Aria the Crepuscolo,7.77
Beastars 2nd Season,7.77
Break Blade Movie 3: Kyoujin no Ato,7.77
"Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen",7.77
Ginga Tetsudou 999,7.77
Gochuumon wa Usagi desu ka??,7.77
Hoozuki no Reitetsu,7.77
Lupin III: Part II,7.77
Magic Kaito,7.77
Ni Tian Xieshen,7.77
One Piece Movie 06: Omatsuri Danshaku to Himitsu no Shima,7.77
Pokemon XY&Z,7.77
Ranma ½,7.77
Saiyuuki Gaiden,7.77
Seitokai Yakuindomo Movie 2,7.77
Undead Unluck,7.77
Yuru Yuri Nachuyachumi!+,7.77
Chuan Shu Zijiu Zhinan,7.78
Code Geass: Hangyaku no Lelouch R2 Special Edition - Zero Requiem,7.78
Coquelicot-zaka kara,7.78
Digimon Adventure,7.78
"Haikyuu!! vs. ""Akaten""",7.78
Heike Monogatari,7.78
Innocence,7.78
Isekai Ojisan,7.78
Jin-Rou,7.78
Jungle wa Itsumo Hare nochi Guu Deluxe,7.78
Kekkai Sensen & Beyond,7.78
Kochira Katsushikaku Kameari Kouenmae Hashutsujo,7.78
Last Exile,7.78
Macross F Movie 1: Itsuwari no Utahime,7.78
Meitantei Conan Movie 09: Suihei Senjou no Strategy,7.78
Meitantei Conan Movie 12: Senritsu no Full Score,7.78
Psycho-Pass 3: First Inspector,7.78
Seikai no Senki II,7.78
Shin Kidou Senki Gundam Wing: Endless Waltz Tokubetsu-hen,7.78
Turn A Gundam,7.78
Yoru no Kurage wa Oyogenai,7.78
Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 2 - Tamashii,7.78
Aggressive Retsuko (ONA) 3rd Season,7.79
Emiya-san Chi no Kyou no Gohan,7.79
Giant Robo the Animation: Chikyuu ga Seishi Suru Hi,7.79
Ginga Eiyuu Densetsu: Die Neue These - Kaikou,7.79
Gochuumon wa Usagi desu ka?? Dear My Sister,7.79
Igano Kabamaru,7.79
Inu-Ou,7.79
Jormungand,7.79
Kobayashi-san Chi no Maid Dragon S: Nippon no Omotenashi - Attend wa Dragon desu,7.79
Kuroko no Basket: Tip Off,7.79
Little Witch Academia,7.79
Magi: Sinbad no Bouken,7.79
Maria-sama ga Miteru 3rd,7.79
Meitantei Conan Movie 07: Meikyuu no Crossroad,7.79
Mind Game,7.79
Nodame Cantabile: Finale - Mine to Kiyora no Saikai,7.79
Overlord Movie 3: Sei Oukoku-hen,7.79
Saint☆Oniisan (Movie),7.79
Shiguang Dailiren Fanwai Pian: Biwu Zhaoqin,7.79
Shingeki no Kyojin: Chronicle,7.79
Star☆Twinkle Precure: Hoshi no Uta ni Omoi wo Komete,7.79
Taishou Otome Otogibanashi,7.79
The Last: Naruto the Movie,7.79
Tokyo Ghoul,7.79
Wolf's Rain,7.79
Yamada-kun to Lv999 no Koi wo Suru,7.79
Yuukoku no Moriarty OVA,7.79
Akage no Anne,7.8
Baby Steps,7.8
Beastars,7.8
Blue Period,7.8
Break Blade Movie 5: Shisen no Hate,7.8
City Hunter 3,7.8
Crayon Shin-chan,7.8
Digimon Adventure: Bokura no War Game!,7.8
Dragon Ball Z Special 2: Zetsubou e no Hankou!! Nokosareta Chousenshi - Gohan to Trunks,7.8
Eikoku Koi Monogatari Emma: Molders-hen,7.8
Fanren Xiu Xian Chuan: Xinghai Feichi Pian Xuzhang,7.8
Go! Princess Precure,7.8
Hidamari Sketch x ☆☆☆ Specials,7.8
InuYasha Movie 3: Tenka Hadou no Ken,7.8
Jungle wa Itsumo Hare nochi Guu,7.8
Kokoro ga Sakebitagatterunda.,7.8
Lucky☆Star: Original na Visual to Animation,7.8
Lupin III: The First,7.8
Lupin the IIIrd: Jigen Daisuke no Bohyou,7.8
Mahoujin Guruguru (2017),7.8
Meitantei Conan Movie 08: Ginyoku no Time Travel Recap,7.8
New Initial D Movie: Legend 1 - Kakusei,7.8
Planetarian: Hoshi no Hito,7.8
Seto no Hanayome OVA,7.8
Shadows House,7.8
Slayers Try,7.8
Tamayura: Sotsugyou Shashin Part 3 - Akogare,7.8
Aoki Hagane no Arpeggio: Ars Nova Movie 2 - Cadenza,7.81
Bishoujo Senshi Sailor Moon Cosmos Movie,7.81
Bungou Stray Dogs,7.81
Capeta,7.81
Fairy Tail: 100-nen Quest,7.81
Flanders no Inu (Movie),7.81
Free! Movie 5: The Final Stroke - Kouhen,7.81
Goku Sayonara Zetsubou Sensei,7.81
Gungrave,7.81
Little Witch Academia (TV),7.81
Mashle: Shinkakusha Kouho Senbatsu Shiken-hen,7.81
Mushoku Tensei: Isekai Ittara Honki Dasu - Eris no Goblin Toubatsu,7.81
Oomuro-ke: Dear Sisters,7.81
Sekaiichi Hatsukoi 2,7.81
Shingeki no Kyojin Movie 1: Guren no Yumiya,7.81
Sonny Boy,7.81
Tanaka-kun wa Itsumo Kedaruge,7.81
Tasogare Otome x Amnesia,7.81
Working'!!,7.81
Wu Dong Qian Kun 4th Season,7.81
Yuru Yuri♪♪,7.81
5-toubun no Hanayome Movie,7.82
Akachan to Boku,7.82
Break Blade Movie 4: Sanka no Chi,7.82
Dance Dance Danseur,7.82
Danshi Koukousei no Nichijou Specials,7.82
Enen no Shouboutai: Ni no Shou,7.82
Gekkan Shoujo Nozaki-kun,7.82
Grisaia no Meikyuu: Caprice no Mayu 0,7.82
Haikyuu!! (OVA),7.82
Hug tto! Precure,7.82
Id:Invaded,7.82
Kara no Kyoukai Movie 4: Garan no Dou,7.82
Kidou Senshi Gundam: Senkou no Hathaway,7.82
Kuroko no Basket Movie 3: Winter Cup - Tobira no Mukou,7.82
Mairimashita! Iruma-kun 3rd Season,7.82
New Initial D Movie: Legend 2 - Tousou,7.82
Ojamajo Doremi Na-i-sho,7.82
One Piece Film: Red,7.82
Seitokai Yakuindomo Movie,7.82
Shanhe Jian Xin,7.82
Shingeki no Kyojin: Lost Girls,7.82
Somali to Mori no Kamisama,7.82
